"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-12","   60","   90",,," 0936","0.00",,"0.0","0.0",,"64","44",,"  100",,,"   90",,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-13","  100","  100",,," 1012","0.30",,"0.0","0.0",,"58","52",,"  100",,,"   90",,"15.0",,,"20.8","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-14","   50","   60",,," 1248","0.00",,"0.0","0.0",,"70","53",,"   30",,,"   45",,"10.1",,,"13.9","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-15","    0","    0",,," 1212","0.00",,"0.0","0.0",,"78","49",,"  120",,,"  135",,"17.0",,,"26.4","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-16","   60","   80",,," 1606","0.00",,"0.0","0.0",,"76","58",,"  170",,,"  180",,"21.0",,,"31.1",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-17","  100","  100",,," 2254","0.00",,"0.0","0.0",,"78","68",,"  180",,,"  180",,"25.9",,,"41.4","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-18","   60","   60",,," 2012","0.00",,"0.0","0.0",,"81","55",,"  180",,,"  360",,"25.9",,,"43.6",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-19","   50","   50",,," 0024","0.00",,"0.0","0.0",,"73","45",,"  350",,,"  360",,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-20","   20","   10",,," 1542","0.00",,"0.0","0.0",,"76","48",,"  130",,,"  135",,"15.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-21","   40","   40",,," 2130","0.00",,"0.0","0.0",,"77","52",,"  160",,,"  135",,"17.0",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-22","  100","  100",,," 2142","0.00",,"0.0","0.0",,"77","63",,"  170",,,"  180",,"17.0",,,"25.3","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-23","   80","  100",,," 1354","0.00",,"0.0","0.0",,"79","71",,"  180",,,"  180",,"21.0",,,"28.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-24","   70","   70",,," 1324","0.00",,"0.0","0.0",,"87","71",,"  180",,,"  180",,"23.0",,,"31.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-25","   60","   70",,," 1800","0.00",,"0.0","0.0",,"86","70",,"  160",,,"  180",,"17.9",,,"23.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-26","  100","   90",,," 1348","0.00",,"0.0","0.0",,"86","73",,"  170",,,"  180",,"23.9",,,"32.2","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-27","  100","   90",,," 1012","0.00",,"0.0","0.0",,"83","74",,"  180",,,"  180",,"21.0",,,"33.3",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-28","   60","   60",,," 0000","0.35",,"0.0","0.0",,"81","63",,"  310",,,"  315",,"21.0",,,"32.2","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-29","   80","   80",,," 1712","0.00",,"0.0","0.0",,"88","63",,"  180",,,"  180",,"29.1",,,"51.7","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-04-30","   50","   70",,," 1300","0.00",,"0.0","0.0",,"77","58",,"  350",,,"  360",,"16.1",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-01","   20","    0",,," 1630","0.00",,"0.0","0.0",,"82","51",,"  140",,,"  135",,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-02","  100","  100",,," 2154","0.69",,"0.0","0.0",,"75","65",,"  160",,,"  135",,"16.1",,,"21.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-03","   80","   90",,," 0142","0.01",,"0.0","0.0",,"77","63",,"  200",,,"  180",,"17.0",,,"20.8","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-04","   90","  100",,," 2006","0.00",,"0.0","0.0",,"72","60",,"  140",,,"  135",,"16.1",,,"19.5","    1","    1",,,,,,"    1",,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-05","   60","   70",,," 0936","0.00",,"0.0","0.0",,"78","60",,"  190",,,"  180",,"17.0",,,"25.3","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-06","   50","   50",,," 1724","0.33",,"0.0","0.0",,"87","68",,"  170",,,"  180",,"16.1",,,"32.2","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-07","   50","   50",,," 0954","0.00",,"0.0","0.0",,"85","61",,"  360",,,"  270",,"8.1",,,"11.4","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-08","   50","   40",,," 1100","0.00",,"0.0","0.0",,"87","61",,"  220",,,"  225",,"12.1",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-09","   30","   20",,," 1418","0.00",,"0.0","0.0",,"87","60",,"  140",,,"  135",,"10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-10","   90","   90",,," 0212","0.00",,"0.0","0.0",,"82","67",,"  120",,,"   90",,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-11","   80","   90",,," 1100","0.38",,"0.0","0.0",,"75","63",,"  290",,,"  270",,"16.1",,,"21.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-12","   10","   10",,," 1730","0.00",,"0.0","0.0",,"84","58",,"   60",,,"  135",,"12.1",,,"13.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-13","   90","   90",,," 2024","0.51",,"0.0","0.0",,"85","62",,"  300",,,"  315",,"34.9",,,"51.7",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-14","   80","   90",,," 1754","0.18",,"0.0","0.0",,"74","59",,"  360",,,"  315",,"15.0",,,"23.0",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-15","   70","   90",,," 1318","0.25",,"0.0","0.0",,"80","61",,"   20",,,"  360",,"16.1",,,"25.3","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-16","    0","    0",,," 1336","0.00",,"0.0","0.0",,"80","57",,"   30",,,"  360",,"12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-17","   20","   20",,," 1336","0.00",,"0.0","0.0",,"83","54",,"  190",,,"  315",,"6.9",,,"11.4",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-18","   70","   70",,," 1136","0.00",,"0.0","0.0",,"89","63",,"  210",,,"  180",,"15.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-19","   60","   40",,," 2154","0.00",,"0.0","0.0",,"90","71",,"  170",,,"  180",,"32.0",,,"42.5",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-20","   60","   70",,," 0412","0.59",,"0.0","0.0",,"79","65",,"  180",,,"  225",,"21.0",,,"44.7","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-21","   90","   80",,," 1712","0.00",,"0.0","0.0",,"88","69",,"  190",,,"  135",,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-22","   70","   70",,," 1548","0.00",,"0.0","0.0",,"89","75",,"  150",,,"  180",,"19.9",,,"28.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-23","  100","  100",,," 2118","1.39",,"0.0","0.0",,"77","65",,"   50",,,"  135",,"17.9",,,"36.7","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-24","   70","   90",,," 1606","0.09",,"0.0","0.0",,"77","63",,"  180",,,"  180",,"19.9",,,"31.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-25","   10","   20",,,,"0.00",,"0.0","0.0",,"87","60",,"  170",,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-26","   50","   60",,," 0324","0.00",,"0.0","0.0",,"89","72",,"  180",,,"  180",,"13.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-27","  100","   90",,," 2148","0.88",,"0.0","0.0",,"90","68",,"  130",,,"  135",,"19.9",,,"24.2",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-28","   90","   90",,," 1900","0.56",,"0.0","0.0",,"80","68",,"  120",,,"  135",,"17.0",,,"23.0","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-29","   70","   70",,," 0824","0.96",,"0.0","0.0",,"82","63",,"  300",,,"  315",,"25.1",,,"33.3","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-30","   60","   90",,," 0930","0.06",,"0.0","0.0",,"72","60",,"  330",,,"  315",,"15.0",,,"24.2",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-05-31","    0","    0",,," 1418","0.00",,"0.0","0.0",,"78","56",,"  330",,,"  360",,"17.9",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-01","   10","    0",,," 1654","0.00",,"0.0","0.0",,"83","57",,"  150",,,"  180",,"8.9",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-02","    0","    0",,," 1642","0.00",,"0.0","0.0",,"87","61",,"  190",,,"  180",,"16.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-03","   20","   20",,," 1330","0.00",,"0.0","0.0",,"90","65",,"  200",,,"  180",,"17.9",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-04","   30","   50",,," 1536","0.00",,"0.0","0.0",,"92","70",,"  200",,,"  180",,"21.0",,,"31.1",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-05","   40","   60",,," 1412","0.00",,"0.0","0.0",,"93","75",,"  190",,,"  180",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-06","   20","   30",,," 1730","0.00",,"0.0","0.0",,"95","75",,"  200",,,"  225",,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-07","   60","   50",,," 1000","0.00",,"0.0","0.0",,"92","71",,"  210",,,"  225",,"19.9",,,"26.4",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-08","   90","   80",,," 1800","0.75",,"0.0","0.0",,"90","69",,"  320",,,"  315",,"23.0",,,"42.5",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-09","   90","   70",,," 1900","0.26",,"0.0","0.0",,"89","69",,"   40",,,"   45",,"14.1",,,"32.2","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-10","   80","   80",,," 2348","0.50",,"0.0","0.0",,"85","69",,"  360",,,"  360",,"15.0",,,"23.0",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-11","   60","   70",,," 0112","0.00",,"0.0","0.0",,"80","64",,"  350",,,"  360",,"15.0",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-12","    0","    0",,," 1624","0.00",,"0.0","0.0",,"85","61",,"  150",,,"  225",,"6.0",,,"11.4",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-13","   50","   50",,," 1512","0.00",,"0.0","0.0",,"94","65",,"  220",,,"  225",,"19.9",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-14","   30","   10",,," 1430","0.00",,"0.0","0.0",,"96","73",,"  200",,,"  225",,"25.1",,,"31.1",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-15","   70","   70",,," 0330","0.01",,"0.0","0.0",,"91","70",,"  190",,,"  180",,"13.0",,,"19.5",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-16","   70","   80",,," 2048","0.00",,"0.0","0.0",,"94","78",,"  200",,,"  180",,"25.1",,,"35.6",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-17","   70","   70",,," 0154","0.00",,"0.0","0.0",,"96","77",,"  180",,,"  180",,"25.9",,,"36.7",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-18","   50","   50",,," 1306","0.00",,"0.0","0.0",,"95","79",,"  170",,,"  180",,"23.9",,,"38.0",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-19","   40","   40",,," 0048","0.00",,"0.0","0.0",,"95","78",,"  170",,,"  180",,"17.9",,,"28.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-20","   50","   60",,," 1548","0.00",,"0.0","0.0",,"95","76",,"  150",,,"  180",,"14.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-21","   50","   70",,," 1254","0.00",,"0.0","0.0",,"93","74",,"  200",,,"  180",,"15.0",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-22","   50","   60",,," 0618","0.18",,"0.0","0.0",,"92","67",,"  360",,,"  360",,"23.0",,,"30.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-23","   40","   40",,," 2254","0.00",,"0.0","0.0",,"95","75",,"  110",,,"  135",,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-24","   30","   40",,," 1218","0.00",,"0.0","0.0",,"92","71",,"  100",,,"   90",,"15.0",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-25","   90","  100",,," 1148","0.00",,"0.0","0.0",,"84","74",,"  150",,,"  180",,"16.1",,,"21.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-26","   90","   90",,," 1636","0.00",,"0.0","0.0",,"92","74",,"  150",,,"  135",,"17.9",,,"26.4",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-27","   80","   80",,," 1442","0.00",,"0.0","0.0",,"91","73",,"  210",,,"  135",,"8.9",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-28","   50","   90",,," 1606","0.00",,"0.0","0.0",,"92","68",,"  180",,,"  180",,"8.9",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-29","   60","   50",,," 1936","0.05",,"0.0","0.0",,"92","70",,"   50",,,,,"14.1",,,"25.3",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-06-30","   40","   50",,," 2006","0.20",,"0.0","0.0",,"93","72",,"  360",,,"  360",,"8.9",,,"16.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-01","   30","   50",,," 1636","0.00",,"0.0","0.0",,"93","72",,"   70",,,"   45",,"14.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-02","   60","   70",,," 1812","0.44",,"0.0","0.0",,"91","73",,"   50",,,"  135",,"14.1",,,"33.3","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-03","   90","  100",,," 1312","0.14",,"0.0","0.0",,"86","72",,"  280",,,"  225",,"15.0",,,"18.3",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-04","   60","   70",,," 1436","0.00",,"0.0","0.0",,"88","70",,"  310",,,"  315",,"14.1",,,"19.5","    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-05","   10","   20",,," 1336","0.00",,"0.0","0.0",,"94","70",,"  180",,,"  225",,"8.9",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-06","   10","   10",,," 1612","0.00",,"0.0","0.0",,"96","74",,"  200",,,"  225",,"14.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-07","   40","   40",,," 0000","0.00",,"0.0","0.0",,"97","76",,"  230",,,"  180",,"12.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-08","   50","   60",,," 1248","0.00",,"0.0","0.0",,"100","78",,"  260",,,"  270",,"14.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-09","   70","   80",,," 1112","0.00",,"0.0","0.0",,"95","74",,"  200",,,"  315",,"10.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-10","   90","  100",,," 1312","0.32",,"0.0","0.0",,"85","73",,"  350",,,"  360",,"14.1",,,"21.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-11","   40","   40",,," 1312","0.00",,"0.0","0.0",,"92","72",,"  170",,,"  360",,"10.1",,,"17.2",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-12","   30","   30",,," 0924","0.00",,"0.0","0.0",,"93","70",,"   60",,,"   90",,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-13","   10","   10",,," 1800","0.00",,"0.0","0.0",,"93","65",,"   80",,,"   90",,"8.9",,,"12.8",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-14","   60","   70",,," 1400","0.00",,"0.0","0.0",,"93","70",,"  140",,,"  135",,"14.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-15","   30","   40",,," 1848","0.00",,"0.0","0.0",,"93","68",,"  180",,,"  180",,"23.9",,,"32.2",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-16","   60","   80",,," 1218","0.00",,"0.0","0.0",,"93","69",,"  190",,,"  225",,"15.0",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-17","   80","   90",,," 1724","0.00",,"0.0","0.0",,"93","74",,"  200",,,"  180",,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-18","   60","   60",,," 1436","0.00",,"0.0","0.0",,"95","77",,"  170",,,"  225",,"17.9",,,"28.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-19","   40","   70",,," 1330","0.00",,"0.0","0.0",,"97","77",,"  160",,,"  180",,"21.0",,,"32.2",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-20","   20","   40",,," 1318","0.00",,"0.0","0.0",,"98","78",,"  190",,,"  180",,"16.1",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-21","    0","    0",,," 1224","0.00",,"0.0","0.0",,"99","77",,"  220",,,"  225",,"8.9",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-22","   10","   10",,," 1924","0.00",,"0.0","0.0",,"100","78",,"  140",,,"  135",,"28.0",,,"33.3",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-23","   50","   60",,," 1654","0.00",,"0.0","0.0",,"99","77",,"  160",,,"  135",,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-24","   90","   90",,," 1254","0.81",,"0.0","0.0",,"92","74",,"  140",,,"  135",,"16.1",,,"23.0",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-25","  100","  100",,," 0224","2.99",,"0.0","0.0",,"83","71",,"  170",,,"  225",,"15.0",,,"20.8","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-26","   30","   30",,,,"0.00",,"0.0","0.0",,"91","73",,"  140",,,,,"12.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-27","   10","   10",,,,"0.00",,"0.0","0.0",,"94","77",,"   70",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-28","   20","   30",,," 1500","0.00",,"0.0","0.0",,"96","78",,"  360",,,"   45",,"16.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-29","   50","   50",,," 1448","0.36",,"0.0","0.0",,"95","75",,"   70",,,"   45",,"23.0",,,"33.3",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-30","   30","   30",,," 1548","0.00",,"0.0","0.0",,"93","75",,"  130",,,"   90",,"10.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-07-31","   30","   40",,," 1512","0.00",,"0.0","0.0",,"93","75",,"   60",,,"  360",,"14.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-08-01","   40","   50",,," 2100","0.00",,"0.0","0.0",,"95","74",,"  290",,,"  270",,"13.0",,,"17.2",,,,,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-08-02","   80","   90",,," 1412","0.00",,"0.0","0.0",,"90","76",,"  290",,,"  270",,"13.0",,,"17.2",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-08-03","   40","   30",,," 1330","0.00",,"0.0","0.0",,"95","75",,"  320",,,"  315",,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-08-04","   30","   30",,," 1454","0.00",,"0.0","0.0",,"94","74",,"   60",,,"   90",,"13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-08-05","   30","   40",,," 1300","0.00",,"0.0","0.0",,"95","73",,"   30",,,"  360",,"12.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-08-06","    0","    0",,," 1318","0.00",,"0.0","0.0",,"96","70",,"  180",,,"   90",,"8.1",,,"12.8",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-08-07","    0","    0",,," 1406","0.00",,"0.0","0.0",,"96","72",,"  160",,,"  135",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1975-08-08","   10","   10",,," 1536","0.00",,"0.0","0.0",,"97","72",,"  220",,,"  180",,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
